model,kind,base_channels,parameters,corruption,mean_effective_sigma,rmse_to_clean_teacher,binary_accuracy_to_clean_teacher,binary_balanced_accuracy_to_clean_teacher,binary_agreement_with_own_clean_output,mae_from_own_clean_output
cond_s1,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.18206160387842185,0.8958323160807292,0.8942505157219589,0.9509696451822917,0.056999934216340385
cond_s1,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.22337433455194727,0.850057373046875,0.8435256007932559,0.8921370442708333,0.09396721671024959
cond_s1,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.23349956775473565,0.8490660603841146,0.8377774396807974,0.897100321451823,0.08098980784416199
cond_s1,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.3091787759218182,0.8000126139322916,0.7847750103865588,0.8365183512369793,0.14344234267870584
cond_s2,unet_conditional,16,761825,clean,0.0,0.16219362258993927,0.9052239990234375,0.9009494516730344,1.0,0.0
cond_s2,unet_conditional,16,761825,awgn_15,14.555205980936686,0.1808902346807394,0.8887376912434896,0.8863520379848604,0.9593702189127603,0.03328465297818184
cond_s2,unet_conditional,16,761825,awgn_50,44.777400970458984,0.23367401418777478,0.8381649780273438,0.8381961039999581,0.8904586791992187,0.08788415044546127
cond_s2,unet_conditional,16,761825,awgn_75,62.56975428263346,0.2590924951925034,0.8106999715169271,0.8113040484878984,0.8586184692382813,0.1174408495426178
cond_s2,unet_conditional,16,761825,awgn_100,76.81286112467448,0.28010102799190856,0.7871630859375,0.7881298077025789,0.8269165039062499,0.14447406431039175
cond_s2,unet_conditional,16,761825,awgn_125,87.89681752522786,0.2988599295566613,0.7619609578450521,0.7618218192962014,0.7997803751627605,0.1694784015417099
cond_s2,unet_conditional,16,761825,awgn_150,96.28637186686198,0.31491955490746176,0.7402963256835937,0.7418343641782295,0.7691209920247396,0.19098277886708578
cond_s2,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.4656892040785889,0.6162379964192708,0.5355475011624067,0.6266269938151042,0.30424486597379047
cond_s2,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.5272531375888883,0.5933193969726562,0.507149025708854,0.601281026204427,0.36580710609753925
cond_s2,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.20832059937777958,0.86377685546875,0.8638418483959249,0.9230135091145834,0.06166716789205869
cond_s2,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.23823310793360247,0.8347195434570313,0.8355672543291544,0.885436299641927,0.09093274921178818
cond_s2,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.17548636031247977,0.8917718505859376,0.8896004075575945,0.9656791178385417,0.02753707394003868
cond_s2,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.21442057405776227,0.8583743286132812,0.859016749144742,0.9154478963216146,0.06685689091682434
cond_s2,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.18769564973876765,0.8868536376953124,0.8845057075776833,0.9520613606770834,0.04716755201419195
cond_s2,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.2344765767941668,0.8404095458984375,0.8383384869374695,0.8927060953776041,0.09167049080133438
cond_s2,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.2075954727085084,0.8703513590494791,0.8633417036178642,0.931935831705729,0.05468321591615677
cond_s2,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.2524389819502395,0.8336812337239583,0.8306820107924778,0.8815610758463541,0.09615069379409154
cond_s3,unet_conditional,16,761825,clean,0.0,0.1353299495081215,0.9247613525390626,0.923903503884892,1.0,0.0
cond_s3,unet_conditional,16,761825,awgn_15,14.555205980936686,0.16224726609310566,0.9020948282877604,0.9036340808145407,0.9581462605794271,0.033898173520962395
cond_s3,unet_conditional,16,761825,awgn_50,44.777400970458984,0.22339446639964297,0.8465916951497395,0.8500042015331809,0.8869381713867187,0.09360313415527344
cond_s3,unet_conditional,16,761825,awgn_75,62.56975428263346,0.2512059231320324,0.8179873657226563,0.821106871538841,0.8534923299153645,0.12709862490495047
cond_s3,unet_conditional,16,761825,awgn_100,76.81286112467448,0.27469757436418674,0.7913510131835938,0.7936251663187659,0.8210922241210938,0.1557431568702062
cond_s3,unet_conditional,16,761825,awgn_125,87.89681752522786,0.30053857989167637,0.7590907796223958,0.7613146328910225,0.7856150309244793,0.18888287742932638
cond_s3,unet_conditional,16,761825,awgn_150,96.28637186686198,0.32864969304758745,0.7220744832356771,0.7327584829597463,0.7425983683268229,0.22053426504135132
cond_s3,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.5018252934119498,0.6090115356445313,0.526418646876633,0.6028813680013021,0.3562468687693278
cond_s3,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.5436675811175739,0.5894000244140625,0.50220235594826,0.5812644449869792,0.39938801527023315
cond_s3,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.19829395148419732,0.8695130411783855,0.8711846748336187,0.9162855021158854,0.0672358696659406
cond_s3,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.23211656675541317,0.8398353068033854,0.8414438142088805,0.8757345581054689,0.10075410455465317
cond_s3,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.15671369801663038,0.9064159138997396,0.9081542635110923,0.9623637898763021,0.030818839247028034
cond_s3,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.20654140471866825,0.863046162923177,0.8643887330697746,0.9064321899414063,0.07483746608098348
cond_s3,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.16781819362305078,0.9006080118815104,0.9036178095640157,0.9516775512695314,0.0441837285955747
cond_s3,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.2155441316712041,0.8595286051432292,0.8606072447085091,0.8974285888671876,0.09392055620749791
cond_s3,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.2616866268973423,0.843278299967448,0.8276598285924817,0.878903299967448,0.10586896538734436
cond_s3,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.3369986681594455,0.7877984619140626,0.7702521361110217,0.813165283203125,0.17246886094411215
large_s1,unet,32,3043969,clean,0.0,0.1378950173318128,0.9200299072265625,0.9182201403587504,1.0,0.0
large_s1,unet,32,3043969,awgn_15,14.555205980936686,0.17448632090256194,0.8937345377604167,0.8870169592818695,0.9543235270182291,0.04065934816996256
large_s1,unet,32,3043969,awgn_50,44.777400970458984,0.22823825517742397,0.8407174682617188,0.842388813231532,0.8927285766601561,0.08809327085812886
large_s1,unet,32,3043969,awgn_75,62.56975428263346,0.2553858365910445,0.8140116373697917,0.8169507734590581,0.8598537190755208,0.12037856876850128
large_s1,unet,32,3043969,awgn_100,76.81286112467448,0.2738436354402389,0.7922909545898438,0.7953556477785355,0.8354788208007813,0.1440218190352122
large_s1,unet,32,3043969,awgn_125,87.89681752522786,0.2905116325451669,0.7739629109700521,0.7730269651238094,0.8123389689127604,0.16862902541955313
large_s1,unet,32,3043969,awgn_150,96.28637186686198,0.3035105534332206,0.7603351847330729,0.7581983138239756,0.7935570271809896,0.18735478321711221
